decimalLatitude,decimalLongitude,species,eventDate,dateIdentified,depth
27.2009,33.9559,Heniochus monoceros,2012-12-01T10:40Z,2012-12-01T00:00:00,6.21
-14.6647,145.664,Eretmochelys imbricata,2013-01-21T02:00Z,2013-01-21T00:00:00,5.0
28.4773,34.5127,Synanceia verrucosa,2012-09-17T09:44Z,2012-09-17T00:00:00,8.65
12.1645,-68.2876,Ocypode quadrata,2007-01-04T21:39Z,2007-01-04T00:00:00,7.0
10.8544,-85.9311,Ectreposebastes imus,2012-11-10T10:06Z,2012-11-10T00:00:00,8.17
27.2009,33.9559,Pomacanthus paru,2012-12-01T10:40Z,2012-12-01T00:00:00,6.21
-14.6647,145.664,Thalassoma quinquevittatum,2013-01-21T02:00Z,2013-01-21T00:00:00,5.0
28.4773,34.5127,Chaetodon auriga,2012-09-17T09:44Z,2012-09-17T00:00:00,8.65
12.1645,-68.2876,Dardanus fucosus,2007-01-04T21:39Z,2007-01-04T00:00:00,7.0
20.4675,-86.9839,Mycteroperca venenosa,2013-01-15T14:30Z,2013-01-15T00:00:00,6.095
27.2009,33.9559,Pygoplites diacanthus,2012-12-01T10:40Z,2012-12-01T00:00:00,6.21
-14.6647,145.664,Cheilinus undulatus,2013-01-21T02:00Z,2013-01-21T00:00:00,5.0
28.4773,34.5127,Eretmochelys imbricata,2012-09-17T09:44Z,2012-09-17T00:00:00,8.65
12.1645,-68.2876,Gymnothorax miliaris,2007-01-04T21:39Z,2007-01-04T00:00:00,7.0
20.431,-86.9081,Mycteroperca venenosa,2013-01-15T12:30Z,2013-01-15T00:00:00,12.19
-14.6647,145.664,Ophthalmolepis lineolata,2013-01-21T02:00Z,2013-01-21T00:00:00,5.0
27.2009,33.9559,Scorpaenopsis diabolus,2012-12-01T10:40Z,2012-12-01T00:00:00,6.21
28.5735,34.5392,Caesio lunaris,2012-09-16T12:37Z,2012-09-16T00:00:00,15.0
12.1645,-68.2876,Parapasiphae sulcatifrons,2007-01-04T21:39Z,2007-01-04T00:00:00,7.0
20.431,-86.9081,Aetobatus narinari,2013-01-15T12:30Z,2013-01-15T00:00:00,12.19
-14.6647,145.664,Scarus globiceps,2013-01-21T02:00Z,2013-01-21T00:00:00,5.0
27.2009,33.9559,Thalassoma purpureum,2012-12-01T10:40Z,2012-12-01T00:00:00,6.21
-8.52407,125.608,Ameloctopus litoralis,2012-11-29T20:01Z,2012-11-29T00:00:00,10.0
12.1645,-68.2876,Panulirus argus,2007-01-04T21:39Z,2007-01-04T00:00:00,7.0
27.7462,34.2551,Balistes capriscus,2006-06-16T13:30Z,2006-06-16T00:00:00,10.0
-14.6647,145.664,Scarus psittacus,2013-01-21T02:00Z,2013-01-21T00:00:00,5.0
27.2009,33.9559,Chaetodon semilarvatus,2012-12-01T10:40Z,2012-12-01T00:00:00,6.21
28.5549,34.521,Cheilinus lunulatus,2012-09-13T15:04Z,2012-09-13T00:00:00,8.4
12.0469,-68.2682,Odonus niger,2007-01-04T16:06Z,2007-01-04T00:00:00,10.0
27.7462,34.2551,Sphyraena guachancho,2006-06-16T13:30Z,2006-06-16T00:00:00,10.0
-14.6647,145.664,Spirobranchus giganteus,2013-01-21T02:00Z,2013-01-21T00:00:00,5.0
27.134,33.9749,Papilloculiceps longiceps,2005-01-05T10:39Z,2005-01-05T00:00:00,6.5
28.5549,34.521,Fistularia commersonii,2012-09-13T15:04Z,2012-09-13T00:00:00,8.4
12.0469,-68.2682,Scorpaenodes scaber,2007-01-04T16:06Z,2007-01-04T00:00:00,10.0
26.189,-80.0947,Scorpaena plumieri,2012-06-30T08:30Z,2012-06-30T00:00:00,2.59
-14.6647,145.664,Amphiprion percula,2013-01-21T02:00Z,2013-01-21T00:00:00,5.0
27.134,33.9749,Naso unicornis,2005-01-05T10:39Z,2005-01-05T00:00:00,6.5
28.5549,34.521,Arothron diadematus,2012-09-13T15:04Z,2012-09-13T00:00:00,8.4
12.0469,-68.2682,Caretta caretta,2007-01-04T16:06Z,2007-01-04T00:00:00,10.0
26.189,-80.0947,Hypanus sabinus,2012-06-30T08:30Z,2012-06-30T00:00:00,2.59
-14.6647,145.664,Balistoides conspicillum,2013-01-21T02:00Z,2013-01-21T00:00:00,5.0
27.312,33.801,Centropyge flavissima,2005-01-03T13:50Z,2005-01-03T00:00:00,7.5
28.5549,34.521,Aluterus scriptus,2012-09-13T15:04Z,2012-09-13T00:00:00,8.4
12.1045,-68.2879,Octopus briareus,2007-01-04T10:35Z,2007-01-04T00:00:00,5.5
26.189,-80.0947,Panulirus argus,2012-06-30T08:30Z,2012-06-30T00:00:00,2.59
12.9009,100.681,Tylosurus punctulatus,2011-04-29T13:26Z,2011-04-29T00:00:00,4.725
27.312,33.801,Rhynchostracion nasus,2005-01-03T13:50Z,2005-01-03T00:00:00,7.5
28.5549,34.521,Mulloidichthys flavolineatus,2012-09-13T15:04Z,2012-09-13T00:00:00,8.4
12.1045,-68.2879,Megalops atlanticus,2007-01-04T10:35Z,2007-01-04T00:00:00,5.5
26.189,-80.0947,Acanthostracion quadricornis,2012-06-30T08:30Z,2012-06-30T00:00:00,2.59
9.33932,98.0983,Squilla mantis,2006-11-02T10:22Z,2006-11-02T00:00:00,13.25
27.312,33.801,Naso unicornis,2005-01-03T13:50Z,2005-01-03T00:00:00,7.5
28.5549,34.521,Pterois volitans,2012-09-13T15:04Z,2012-09-13T00:00:00,8.4
25.0351,-80.3485,Acanthostracion quadricornis,2005-08-02T11:20Z,2005-08-02T00:00:00,4.0
26.189,-80.0947,Ginglymostoma cirratum,2012-06-30T08:30Z,2012-06-30T00:00:00,2.59
9.33932,98.0983,Solenostomus paradoxus,2006-11-02T10:22Z,2006-11-02T00:00:00,13.25
27.312,33.801,Lutjanus sebae,2005-01-03T13:50Z,2005-01-03T00:00:00,7.5
25.0351,-80.3485,Nicholsina usta,2005-08-02T11:20Z,2005-08-02T00:00:00,4.0
-15.957,145.807,Triaenodon obesus,2012-11-28T04:00Z,2012-11-28T00:00:00,10.0
26.189,-80.0947,Holacanthus ciliaris,2012-06-30T08:30Z,2012-06-30T00:00:00,2.59
12.9281,100.804,Eretmochelys imbricata,2011-08-18T11:42Z,2011-08-18T00:00:00,5.8
27.312,33.801,Arothron nigropunctatus,2005-01-03T13:50Z,2005-01-03T00:00:00,7.5
25.0351,-80.3485,Sphyraena barracuda,2005-08-02T11:20Z,2005-08-02T00:00:00,4.0
-15.957,145.807,Amphiprion percula,2012-11-28T04:00Z,2012-11-28T00:00:00,10.0
32.9979,-117.281,Henricia leviuscula,2013-01-17T00:48Z,2013-01-17T00:00:00,2.285
-33.2961,115.609,Synanceia verrucosa,2013-01-20T12:30Z,2013-01-20T00:00:00,7.0
27.312,33.801,Epinephelus coeruleopunctatus,2005-01-03T13:50Z,2005-01-03T00:00:00,7.5
25.133,-80.356,Scarus rubroviolaceus,2005-08-02T10:10Z,2005-08-02T00:00:00,4.0
38.0003,22.9364,Hexabranchus sanguineus,2011-09-18T16:00Z,2011-09-18T00:00:00,6.0
32.9979,-117.281,Urolophus halleri,2013-01-17T00:48Z,2013-01-17T00:00:00,2.285
27.3608,33.9155,Scorpaenopsis diabolus,2013-01-04T10:15Z,2013-01-04T00:00:00,20.0
27.134,33.9749,Mulloidichthys vanicolensis,2005-01-02T11:56Z,2005-01-02T00:00:00,6.0
25.133,-80.356,Sphyraena barracuda,2005-08-02T10:10Z,2005-08-02T00:00:00,4.0
32.9979,-117.281,Girella nigricans,2013-01-17T00:48Z,2013-01-17T00:00:00,2.285
27.3608,33.9155,Pterois volitans,2013-01-04T10:15Z,2013-01-04T00:00:00,20.0
27.134,33.9749,Heniochus singularius,2005-01-02T11:56Z,2005-01-02T00:00:00,6.0
25.133,-80.356,Balistes capriscus,2005-08-02T10:10Z,2005-08-02T00:00:00,4.0
32.9979,-117.281,Amphistichus argenteus,2013-01-17T00:48Z,2013-01-17T00:00:00,2.285
27.3608,33.9155,Thalassoma lunare,2013-01-04T10:15Z,2013-01-04T00:00:00,20.0
27.134,33.9749,Naso lituratus,2005-01-02T11:56Z,2005-01-02T00:00:00,6.0
32.6296,-16.943,,2013-01-20T13:18Z,2013-01-20T00:00:00,10.76
32.9979,-117.281,Strongylura exilis,2013-01-17T00:48Z,2013-01-17T00:00:00,2.285
27.3608,33.9155,Thalassoma purpureum,2013-01-04T10:15Z,2013-01-04T00:00:00,20.0
27.134,33.9749,Caranx ignobilis,2005-01-02T11:56Z,2005-01-02T00:00:00,6.0
32.6296,-16.943,Mulloidichthys pfluegeri,2013-01-20T13:18Z,2013-01-20T00:00:00,10.76
32.9979,-117.281,Heterodontus francisci,2013-01-17T00:48Z,2013-01-17T00:00:00,2.285
27.5576,33.8729,Odax pullus,2012-12-30T12:10Z,2012-12-30T00:00:00,6.85
27.2697,33.8356,Coris caudimacula,2005-01-01T14:50Z,2005-01-01T00:00:00,6.0
32.6296,-16.943,Muraena retifera,2013-01-20T13:18Z,2013-01-20T00:00:00,10.76
32.9979,-117.281,Squalus acanthias,2013-01-17T00:48Z,2013-01-17T00:00:00,2.285
27.5576,33.8729,Scarus psittacus,2012-12-30T12:10Z,2012-12-30T00:00:00,6.85
27.2697,33.8356,Pterois radiata,2005-01-01T14:50Z,2005-01-01T00:00:00,6.0
-28.6112,153.63,Stegostoma fasciatum,2013-01-06T09:00Z,2013-01-06T00:00:00,9.5
32.9979,-117.281,Triakis semifasciata,2013-01-17T00:48Z,2013-01-17T00:00:00,2.285
27.5576,33.8729,Thalassoma purpureum,2012-12-30T12:10Z,2012-12-30T00:00:00,6.85
27.2697,33.8356,Pterois volitans,2005-01-01T14:50Z,2005-01-01T00:00:00,6.0
5.93032,102.725,Pomacentrus coelestis,2004-08-02T16:40Z,2004-08-02T00:00:00,5.8
32.9979,-117.281,Sebastes paucispinis,2013-01-17T00:48Z,2013-01-17T00:00:00,2.285
27.5576,33.8729,Pterois volitans,2012-12-30T12:10Z,2012-12-30T00:00:00,6.85
27.3047,33.8257,Aluterus scriptus,2005-01-01T12:10Z,2005-01-01T00:00:00,6.0
5.93032,102.725,Lutjanus rufolineatus,2004-08-02T16:40Z,2004-08-02T00:00:00,5.8
20.5458,-105.291,Chelonia mydas,2013-01-16T19:30Z,2013-01-16T00:00:00,10.67
27.5576,33.8729,Neotrygon kuhlii,2012-12-30T12:10Z,2012-12-30T00:00:00,6.85
27.3047,33.8257,Tetrosomus gibbosus,2005-01-01T12:10Z,2005-01-01T00:00:00,6.0
5.93032,102.725,Sphyraena flavicauda,2004-08-02T16:40Z,2004-08-02T00:00:00,5.8
20.5458,-105.291,Urobatis maculatus,2013-01-16T19:30Z,2013-01-16T00:00:00,10.67
27.4089,33.8542,Lutjanus sebae,2012-12-30T10:30Z,2012-12-30T00:00:00,7.0
27.3047,33.8257,Rhinecanthus assasi,2005-01-01T12:10Z,2005-01-01T00:00:00,6.0
7.74348,98.7757,Pterois volitans,2010-02-13T15:00Z,2010-02-13T00:00:00,9.0
20.5458,-105.291,Gymnomuraena zebra,2013-01-16T19:30Z,2013-01-16T00:00:00,10.67
27.4089,33.8542,Diplodus noct,2012-12-30T10:30Z,2012-12-30T00:00:00,7.0
51.9267,4.0486,Oncorhynchus mykiss,2004-10-31T11:40Z,2004-10-31T00:00:00,7.0
28.4991,34.5197,Hippocampus hippocampus,2012-09-12T11:55Z,2012-09-12T00:00:00,8.4
7.81317,98.6523,Triakis scyllium,2010-02-13T13:00Z,2010-02-13T00:00:00,10.0
24.0776,-74.476,Antennarius pauciradiatus,2012-12-10T09:30Z,2012-12-10T00:00:00,9.5
27.4089,33.8542,Scarus psittacus,2012-12-30T10:30Z,2012-12-30T00:00:00,7.0
5.88481,102.783,Ostracion cubicus,2004-08-03T10:48Z,2004-08-03T00:00:00,5.45
37.8025,23.7865,Perforatus perforatus,2012-08-18T12:00Z,2012-08-18T00:00:00,3.0
-8.27535,115.593,Pseudobalistes flavimarginatus,2009-04-29T10:00Z,2009-04-29T00:00:00,9.0
24.0776,-74.476,Hypanus americanus,2012-12-10T09:30Z,2012-12-10T00:00:00,9.5
27.4089,33.8542,Thalassoma purpureum,2012-12-30T10:30Z,2012-12-30T00:00:00,7.0
5.88481,102.783,Acanthaster planci,2004-08-03T10:48Z,2004-08-03T00:00:00,5.45
35.1662,24.4208,Pagurus bernhardus,2007-06-07T11:11Z,2007-06-07T00:00:00,8.0
-8.27535,115.593,Carangoides ferdau,2009-04-29T10:00Z,2009-04-29T00:00:00,9.0
24.0776,-74.476,Sphyraena barracuda,2012-12-10T09:30Z,2012-12-10T00:00:00,9.5
27.4089,33.8542,Cheilinus undulatus,2012-12-30T10:30Z,2012-12-30T00:00:00,7.0
5.88481,102.783,Taeniura lymma,2004-08-03T10:48Z,2004-08-03T00:00:00,5.45
35.1662,24.4208,Muraena helena,2007-06-07T11:11Z,2007-06-07T00:00:00,8.0
-8.27535,115.593,Sphyraena putnamae,2009-04-29T10:00Z,2009-04-29T00:00:00,9.0
24.0776,-74.476,Carcharhinus perezii,2012-12-10T09:30Z,2012-12-10T00:00:00,9.5
27.4089,33.8542,Pterois volitans,2012-12-30T10:30Z,2012-12-30T00:00:00,7.0
35.1662,24.4208,Scyllarus arctus,2007-06-07T11:11Z,2007-06-07T00:00:00,8.0
-8.278,115.597,Balistoides conspicillum,2009-04-28T13:00Z,2009-04-28T00:00:00,9.0
5.88481,102.783,Scarus dubius,2004-08-03T10:48Z,2004-08-03T00:00:00,5.45
-29.8681,31.0454,Rhina ancylostoma,2013-01-09T09:07Z,2013-01-09T00:00:00,2.5
27.4089,33.8542,Neotrygon kuhlii,2012-12-30T10:30Z,2012-12-30T00:00:00,7.0
25.0351,-80.3485,Centropristis ocyurus,2005-08-03T11:11Z,2005-08-03T00:00:00,4.5
5.88481,102.783,Solocisquama stellulata,2004-08-03T10:48Z,2004-08-03T00:00:00,5.45
-8.33677,115.662,Monodactylus argenteus,2009-04-27T10:00Z,2009-04-27T00:00:00,6.0
-29.8681,31.0454,Sphyraena qenie,2013-01-09T09:07Z,2013-01-09T00:00:00,2.5
11.3358,124.116,Antennatus coccineus,2012-04-11T13:00Z,2012-04-11T00:00:00,8.0
51.9315,4.08216,Bathyporeia elegans,2005-05-07T21:35Z,2005-05-07T00:00:00,6.5
5.88481,102.783,Pomacanthus annularis,2004-08-03T10:48Z,2004-08-03T00:00:00,5.45
-8.33677,115.662,Pterois volitans,2009-04-27T10:00Z,2009-04-27T00:00:00,6.0
-29.8681,31.0454,Himantura uarnak,2013-01-09T09:07Z,2013-01-09T00:00:00,2.5
11.3358,124.116,Siokunichthys nigrolineatus,2012-04-11T10:00Z,2012-04-11T00:00:00,10.5
51.9315,4.08216,Zoarces viviparus,2005-05-07T21:35Z,2005-05-07T00:00:00,6.5
10.1238,99.7926,Epinephelus itajara,2013-01-09T09:55Z,2013-01-09T00:00:00,14.175
-29.8681,31.0454,Aetobatus narinari,2013-01-09T09:07Z,2013-01-09T00:00:00,2.5
11.2949,124.146,Alopias vulpinus,2012-04-11T06:00Z,2012-04-11T00:00:00,14.5
51.9315,4.08216,Oncorhynchus mykiss,2005-05-07T21:35Z,2005-05-07T00:00:00,6.5
10.1238,99.7926,Gymnothorax thyrsoideus,2013-01-09T08:06Z,2013-01-09T00:00:00,13.715
-32.0969,115.757,Cheilodactylus vestitus,2013-01-05T10:00Z,2013-01-05T00:00:00,4.1
11.5375,124.103,Laticauda colubrina,2012-04-10T13:00Z,2012-04-10T00:00:00,12.5
51.9315,4.08216,Anguilla anguilla,2005-05-07T21:35Z,2005-05-07T00:00:00,6.5
-32.0969,115.757,Labroides dimidiatus,2013-01-05T10:00Z,2013-01-05T00:00:00,4.1
10.125,99.8085,Balistapus undulatus,2013-01-08T13:57Z,2013-01-08T00:00:00,8.685
11.5375,124.103,Triaenodon obesus,2012-04-10T13:00Z,2012-04-10T00:00:00,12.5
27.8473,34.3088,Chelonia mydas,2013-01-05T18:06Z,2013-01-05T00:00:00,8.17
-32.0969,115.757,Spirobranchus giganteus,2013-01-05T10:00Z,2013-01-05T00:00:00,4.1
51.9267,4.0486,Oncorhynchus mykiss,2005-03-19T11:10Z,2005-03-19T00:00:00,7.0
10.125,99.8085,Chelonia mydas,2013-01-08T13:57Z,2013-01-08T00:00:00,8.685
11.6177,124.034,Gonodactylaceus falcatus,2012-04-10T10:00Z,2012-04-10T00:00:00,17.5
10.1223,99.8172,Rhincodon typus,2007-09-12T12:00Z,2007-09-12T00:00:00,7.0
27.2256,33.8977,Hipposcarus longiceps,2005-01-02T13:55Z,2005-01-02T00:00:00,7.0
-8.33498,116.032,Abalistes filamentosus,2012-12-22T14:53Z,2012-12-22T00:00:00,7.8
10.1087,99.8089,Ostracion cubicus,2013-01-08T18:47Z,2013-01-08T00:00:00,7.77
11.5375,124.103,Triaenodon obesus,2012-04-09T13:00Z,2012-04-09T00:00:00,10.5
27.2256,33.8977,Heniochus singularius,2005-01-02T13:55Z,2005-01-02T00:00:00,7.0
28.1631,-16.4252,Maja squinado,2012-12-25T14:00Z,2012-12-25T00:00:00,12.5
-8.33498,116.032,Odonus niger,2012-12-22T14:53Z,2012-12-22T00:00:00,7.8
-33.8217,151.291,Phyllopteryx taeniolatus,2013-01-05T12:00Z,2013-01-05T00:00:00,10.45
11.5375,124.103,Triaenodon obesus,2012-04-09T10:00Z,2012-04-09T00:00:00,12.0
28.1631,-16.4252,Sphyraena viridensis,2012-12-25T14:00Z,2012-12-25T00:00:00,12.5
-8.35673,116.026,Balistoides viridescens,2012-12-20T09:54Z,2012-12-20T00:00:00,12.0
-33.8217,151.291,Goniobranchus fidelis,2013-01-05T12:00Z,2013-01-05T00:00:00,10.45
-8.33498,116.032,Balistoides viridescens,2012-12-22T14:53Z,2012-12-22T00:00:00,7.8
11.2949,124.146,Alopias vulpinus,2012-04-09T06:00Z,2012-04-09T00:00:00,13.5
28.1631,-16.4252,Maja squinado,2010-03-12T10:00Z,2010-03-12T00:00:00,9.0
-8.35673,116.026,Neotrygon kuhlii,2012-12-20T09:54Z,2012-12-20T00:00:00,12.0
-33.8217,151.291,Myliobatis goodei,2013-01-05T12:00Z,2013-01-05T00:00:00,10.45
-8.33498,116.032,Heniochus diphreutes,2012-12-22T14:53Z,2012-12-22T00:00:00,7.8
7.43321,98.8969,Solenostomus paradoxus,2012-02-16T10:00Z,2012-02-16T00:00:00,12.5
28.1631,-16.4252,Sphyraena viridensis,2010-03-12T10:00Z,2010-03-12T00:00:00,9.0
12.8797,121.774,Hippocampus denise,2013-01-06T07:43Z,2013-01-06T00:00:00,11.35
-33.8217,151.291,Upeneichthys lineatus,2013-01-05T12:00Z,2013-01-05T00:00:00,10.45
-8.27535,115.593,Neotrygon kuhlii,2012-12-29T10:45Z,2012-12-29T00:00:00,9.5
7.1461,98.824,Acanthosepion smithi,2012-02-15T13:00Z,2012-02-15T00:00:00,10.0
28.1116,-16.7734,Chelonia mydas,2010-03-14T15:00Z,2010-03-14T00:00:00,12.5
13.7024,120.88,Hippocampus bargibanti,2013-01-05T10:24Z,2013-01-05T00:00:00,13.75
-8.27535,115.593,Eretmochelys imbricata,2012-12-29T10:45Z,2012-12-29T00:00:00,9.5
-33.8217,151.291,Octopus pallidus,2013-01-05T12:00Z,2013-01-05T00:00:00,10.45
10.1162,99.8118,Sphyraena barracuda,2011-05-23T10:00Z,2011-05-23T00:00:00,8.0
28.1116,-16.7734,Caretta caretta,2010-03-14T15:00Z,2010-03-14T00:00:00,12.5
13.7587,120.905,Dactyloptena orientalis,2013-01-04T09:10Z,2013-01-04T00:00:00,3.7
-33.8217,151.291,Ascarosepion apama,2013-01-05T12:00Z,2013-01-05T00:00:00,10.45
-8.35673,116.026,Amphiprion ocellaris,2012-12-21T09:40Z,2012-12-21T00:00:00,15.5
10.1087,99.8089,Neotrygon kuhlii,2011-05-21T10:00Z,2011-05-21T00:00:00,7.5
13.7587,120.905,Pterois antennata,2013-01-04T09:10Z,2013-01-04T00:00:00,3.7
20.723,-105.676,Ginglymostoma cirratum,2013-01-10T00:35Z,2013-01-10T00:00:00,11.005
-8.35673,116.026,Anguilla bicolor,2012-12-21T09:40Z,2012-12-21T00:00:00,15.5
-33.8217,151.291,Orectolobus maculatus,2013-01-05T12:00Z,2013-01-05T00:00:00,10.45
6.4874,99.3332,Hippocampus kuda,2011-01-21T13:00Z,2011-01-21T00:00:00,9.0
27.3608,33.9155,Chromodoris reticulata,2013-01-04T10:15Z,2013-01-04T00:00:00,20.0
13.7587,120.905,Fistularia petimba,2013-01-04T09:10Z,2013-01-04T00:00:00,3.7
-8.35673,116.026,Lutjanus rufolineatus,2012-12-21T09:40Z,2012-12-21T00:00:00,15.5
-33.7566,151.314,Paraplesiops bleekeri,2013-01-05T09:00Z,2013-01-05T00:00:00,15.35
6.55899,99.3474,Chiloscyllium plagiosum,2011-01-21T10:00Z,2011-01-21T00:00:00,8.5
13.6995,120.826,Rhinomuraena quaesita,2013-01-02T11:36Z,2013-01-02T00:00:00,9.85
13.7587,120.905,Leiuranus semicinctus,2013-01-04T09:10Z,2013-01-04T00:00:00,3.7
2.47016,104.502,Chlorurus cyanescens,2012-08-25T10:56Z,2012-08-25T00:00:00,2.0
-33.7566,151.314,Orectolobus maculatus,2013-01-05T09:00Z,2013-01-05T00:00:00,15.35
7.74348,98.7757,Scorpaenopsis barbata,2010-02-13T15:00Z,2010-02-13T00:00:00,9.0
13.7587,120.905,Antennarius pardalis,2013-01-04T09:10Z,2013-01-04T00:00:00,3.7
13.6995,120.826,Amphiprion frenatus,2013-01-02T11:36Z,2013-01-02T00:00:00,9.85
2.47016,104.502,Sphyraena jello,2012-08-25T13:30Z,2012-08-25T00:00:00,2.25
-33.7566,151.314,Atule mate,2013-01-05T09:00Z,2013-01-05T00:00:00,15.35
10.1118,99.8147,Diodon eydouxii,2000-12-16T14:00Z,2000-12-16T00:00:00,6.0
12.8797,121.774,Antennarius multiocellatus,2013-01-03T11:18Z,2013-01-03T00:00:00,8.4
13.6995,120.826,Pterois volitans,2013-01-02T11:36Z,2013-01-02T00:00:00,9.85
2.48333,104.5,Eretmochelys imbricata,2012-08-25T16:00Z,2012-08-25T00:00:00,5.0
-33.7566,151.314,Goniobranchus fidelis,2013-01-05T09:00Z,2013-01-05T00:00:00,15.35
10.1118,99.8147,Amphiprion ocellaris,2000-12-16T14:00Z,2000-12-16T00:00:00,6.0
12.8797,121.774,Solenostomus cyanopterus,2013-01-03T11:18Z,2013-01-03T00:00:00,8.4
12.8797,121.774,Squilla mantis,2013-01-03T08:52Z,2013-01-03T00:00:00,8.95
-8.35673,116.026,Eretmochelys imbricata,2012-12-20T09:54Z,2012-12-20T00:00:00,12.0
-8.33498,116.032,Amphiprion ocellaris,2012-12-22T14:53Z,2012-12-22T00:00:00,7.8
10.1087,99.8089,Sufflamen verres,2000-12-16T15:40Z,2000-12-16T00:00:00,6.0
13.6995,120.826,Parupeneus cyclostomus,2013-01-02T11:36Z,2013-01-02T00:00:00,9.85
12.8797,121.774,Premnas biaculeatus,2013-01-03T08:52Z,2013-01-03T00:00:00,8.95
-8.35673,116.026,Heniochus diphreutes,2012-12-20T09:54Z,2012-12-20T00:00:00,12.0
-20.064,148.948,Parastromateus niger,2011-03-18T12:00Z,2011-03-18T00:00:00,7.1
10.103,99.8503,Epinephelus areolatus,2012-10-09T11:00Z,2012-10-09T00:00:00,5.5
-19.7455,149.182,Gymnothorax favagineus,2011-03-17T12:00Z,2011-03-17T00:00:00,6.7
12.8797,121.774,Amphiprion nigripes,2013-01-03T08:52Z,2013-01-03T00:00:00,8.95
-8.35673,116.026,Plectorhinchus diagrammus,2012-12-20T09:54Z,2012-12-20T00:00:00,12.0
-20.064,148.948,Lates calcarifer,2011-03-18T12:00Z,2011-03-18T00:00:00,7.1
10.103,99.8503,Chaetodon octofasciatus,2012-10-09T11:00Z,2012-10-09T00:00:00,5.5
12.8797,121.774,Pterois antennata,2013-01-03T08:52Z,2013-01-03T00:00:00,8.95
-19.7455,149.182,Pomacanthus imperator,2011-03-17T12:00Z,2011-03-17T00:00:00,6.7
7.76667,98.45,Laticauda colubrina,2012-05-05T09:00Z,2012-05-05T00:00:00,12.65
7.76667,98.45,Goniobranchus fidelis,2012-05-05T09:00Z,2012-05-05T00:00:00,12.65
12.8797,121.774,Acanthostracion quadricornis,2013-01-03T08:52Z,2013-01-03T00:00:00,8.95
41.8795,3.19788,Chromis chromis,2012-10-14T11:16Z,2012-10-14T00:00:00,12.345
7.76667,98.45,Chiloscyllium punctatum,2012-05-05T09:00Z,2012-05-05T00:00:00,12.65
-19.7455,149.182,Chaetodontoplus meredithi,2011-03-17T12:00Z,2011-03-17T00:00:00,6.7
41.8795,3.19788,Echinaster sepositus,2012-10-14T11:16Z,2012-10-14T00:00:00,12.345
12.8797,121.774,Sepiella ornata,2013-01-03T08:52Z,2013-01-03T00:00:00,8.95
-33.8005,151.297,Octopus pallidus,2011-03-05T09:00Z,2011-03-05T00:00:00,3.45
41.8795,3.19788,Paramuricea clavata,2012-10-14T11:16Z,2012-10-14T00:00:00,12.345
41.8795,3.19788,Diplodus vulgaris,2012-10-14T11:16Z,2012-10-14T00:00:00,12.345
-33.8005,151.297,Upeneichthys lineatus,2011-03-05T09:00Z,2011-03-05T00:00:00,3.45
10.1014,99.8553,Eretmochelys imbricata,2012-10-09T09:00Z,2012-10-09T00:00:00,9.0
-33.8005,151.297,Ascarosepion apama,2011-04-21T18:30Z,2011-04-21T00:00:00,4.1
-33.8479,151.268,Spirobranchus giganteus,2011-04-16T12:00Z,2011-04-16T00:00:00,3.85
-33.8479,151.268,Octopus pallidus,2011-04-16T12:00Z,2011-04-16T00:00:00,3.85
-33.8005,151.297,Trygonoptera testacea,2011-03-05T09:00Z,2011-03-05T00:00:00,3.45
10.1087,99.8089,Eretmochelys imbricata,2013-01-06T18:44Z,2013-01-06T00:00:00,7.315
-33.8005,151.297,Platycephalus bassensis,2011-03-05T09:00Z,2011-03-05T00:00:00,3.45
-33.8152,151.286,Enoplosus armatus,2011-04-16T09:00Z,2011-04-16T00:00:00,5.6
-33.8005,151.297,Bathytoshia brevicaudata,2011-03-05T09:00Z,2011-03-05T00:00:00,3.45
-33.8005,151.297,Orectolobus maculatus,2011-04-21T18:30Z,2011-04-21T00:00:00,4.1
-33.8005,151.297,Parupeneus ciliatus,2011-03-05T09:00Z,2011-03-05T00:00:00,3.45
-33.8005,151.297,Trygonoptera testacea,2011-04-21T18:30Z,2011-04-21T00:00:00,4.1
-33.8005,151.297,Orectolobus maculatus,2011-03-05T09:00Z,2011-03-05T00:00:00,3.45
-33.8005,151.297,Bathytoshia brevicaudata,2011-03-05T12:00Z,2011-03-05T00:00:00,4.6
-33.8005,151.297,Achoerodus gouldii,2011-03-05T12:00Z,2011-03-05T00:00:00,4.6
-33.8005,151.297,Ascarosepion apama,2011-03-05T09:00Z,2011-03-05T00:00:00,3.45
-33.8152,151.286,Ascarosepion apama,2011-04-16T09:00Z,2011-04-16T00:00:00,5.6
-33.8152,151.286,Upeneichthys lineatus,2011-04-16T09:00Z,2011-04-16T00:00:00,5.6
25.3111,34.8612,Carcharhinus albimarginatus,2013-01-02T11:00Z,2013-01-02T00:00:00,9.65
7.42702,98.8883,Laticauda colubrina,2010-01-13T01:00Z,2010-01-13T00:00:00,6.0
-33.8005,151.297,Ameiurus melas,2011-04-21T18:30Z,2011-04-21T00:00:00,4.1
-33.8005,151.297,Trygonoptera testacea,2011-02-27T09:00Z,2011-02-27T00:00:00,3.0
-33.8005,151.297,Achoerodus gouldii,2011-02-27T09:00Z,2011-02-27T00:00:00,3.0
55.6757,11.8071,Carcinus maenas,2013-01-05T11:54Z,2013-01-05T00:00:00,3.55
