scientificName,taxonKey
"Phimochirus operculatus (Stimpson, 1859)",2224137
"Percina caprodes (Rafinesque, 1818)",2382103
"Epinephelus latifasciatus (Temminck & Schlegel, 1842)",2388552
Apogonidae,4236
"Nemadactylus macropterus (Forster, 1801)",2392139
"Pentaceraster cumingi (Gray, 1840)",2272865
"Chaetodon auripes Jordan & Snyder, 1901",2385577
"Fodiator acutus (Valenciennes, 1847)",2368643
"Lutjanus endecacanthus Bleeker, 1863",2384898
"Medialuna californiensis (Steindachner, 1876)",2381275
"Haemulon sexfasciatum Gill, 1862",2382509
"Belone belone (Linnaeus, 1760)",2369178
"Decapterus punctatus (Cuvier, 1829)",2391041
"Pomoxis nigromaculatus (Lesueur, 1829)",2394526
"Xanthichthys mento (Jordan & Gilbert, 1882)",2407044
"Planctoteuthis danae (Joubin, 1931)",2290560
"Carangoides dinema Bleeker, 1851",5210534
"Opisthoteuthis extensa Thiele, 1915",2289249
"Abudefduf Forsskål, 1775",2398621
"Pseudupeneus grandisquamis (Gill, 1863)",2396817
"Sufflamen albicaudatum (Rüppell, 1829)",2407201
"Centropomus poeyi Chávez, 1961",2369653
Labridae,8535
"Lophiomus setigerus (Vahl, 1797)",2415061
"Enoplometopus antillensis Lütken, 1865",2224040
"Carcharhinus tilstoni (Whitley, 1950)",2417977
"Stegastes rectifraenum (Gill, 1862)",2398781
"Malacoctenus hubbsi Springer, 1959",2389511
"Pristigenys serrula (Gilbert, 1891)",2375075
"Canthigaster punctatissima (Günther, 1870)",2407649
"Mustelus punctulatus Risso, 1827",2418361
"Rypticus nigripinnis Gill, 1861",2387706
"Gillichthys mirabilis Cooper, 1864",2378639
"Mustelus mustelus (Linnaeus, 1758)",2418313
"Gymnothorax panamensis (Steindachner, 1876)",2403870
"Ophichthus rufus (Rafinesque, 1810)",5213132
"Prognathodes falcifer (Hubbs & Rechnitzer, 1958)",2385594
"Microlepidotus inornatus Gill, 1862",2382449
"Cruriraja rugosa Bigelow & Schroeder, 1958",2419844
Calappidae,8029
"Hippocampus Rafinesque, 1810",8156547
"Cypselurus oligolepis (Bleeker, 1865)",5207927
"Pempheris oualensis Cuvier, 1831",2374387
"Kentrocapros aculeatus (Houttuyn, 1782)",2408000
"Chrysiptera unimaculata (Cuvier, 1830)",2399211
"Myxicola infundibulum (Renier, 1847)",9750447
"Chrysiptera annulata (Peters, 1855)",2399336
"Synchiropus morrisoni Schultz, 1960",2386660
"Pentapodus emeryii (Richardson, 1843)",2379916
"Lutjanus notatus (Cuvier, 1828)",2384968
"Platax batavianus Cuvier, 1831",2394317
"Chaetodon argentatus Smith & Radcliffe, 1911",2385518
"Uropterygius macrocephalus (Bleeker, 1864)",2404156
"Rhynchoconger nitens (Jordan & Bollman, 1890)",2403422
"Zaniolepis latipinnis Girard, 1858",2336504
"Melanorhinus cyanellus (Meek & Hildebrand, 1923)",2412287
"Rhinecanthus verrucosus (Linnaeus, 1758)",2407225
"Dendrophyllia oldroydae Oldroyd, 1924",2259686
"Canthigaster pygmaea Allen & Randall, 1977",2407680
"Callinectes arcuatus Ordway, 1863",2225644
"Favites flexuosa (Dana, 1846)",2260087
"Paracerceis sculpta (Holmes, 1904)",2206602
"Egretta caerulea (Linnaeus, 1758)",2480894
"Tylosurus choram (Rüppell, 1837)",2369226
"Diodora aspera (Rathke, 1833)",2293576
"Hemigrapsus nudus (Dana, 1851)",2225773
"Pristis zijsron Bleeker, 1851",5216288
"Leptastrea transversa Klunzinger, 1879",2260094
"Neopomacentrus cyanomos (Bleeker, 1856)",2398535
"Inachus dorsettensis (Pennant, 1777)",5178706
"Lichia amia (Linnaeus, 1758)",2391092
Sphyraenidae,5069
"Callionymus lyra Linnaeus, 1758",2386906
"Pseudosquilla ciliata (Fabricius, 1787)",2214260
"Naso thynnoides (Cuvier, 1829)",9815142
"Ophiomyxa flaccida (Say, 1825)",2276556
"Isocheles pilosus (Holmes, 1900)",2224445
"Sepia australis Quoy & Gaimard, 1832",8118068
"Pseudanthias thompsoni (Fowler, 1923)",2387560
"Corniger spinosus Agassiz, 1831",5204782
"Ophichthus ophis (Linnaeus, 1758)",5213152
"Pterocaesio digramma (Bleeker, 1864)",2374768
"Pterois lunulata Temminck & Schlegel, 1843",2334436
"Ogilbyina queenslandiae (Saville-Kent, 1893)",2381833
"Morone americana (Gmelin, 1789)",2394604
"Pseudomonacanthus macrurus (Bleeker, 1856)",2407022
"Amblyraja radiata (Donovan, 1808)",2420446
"Lutjanus carponotatus (Richardson, 1842)",2384805
"Pseudogramma polyacantha (Bleeker, 1856)",5210089
"Lepomis Rafinesque, 1819",2394482
"Nerophis ophidion (Linnaeus, 1758)",2333329
"Acanthurus xanthopterus Valenciennes, 1835",5209252
"Abudefduf notatus (Day, 1870)",2398703
"Amblyeleotris fasciata (Herre, 1953)",2378840
"Coregonus clupeaformis (Mitchill, 1818)",2351119
"Erignathus barbatus (Erxleben, 1777)",2434816
"Eucinostomus melanopterus (Bleeker, 1863)",2369483
"Biffarius biformis (Biffar, 1971)",2222864
"Pervagor alternans (Ogilby, 1899)",2406827
"Scyllarus americanus (S.I.Smith, 1869)",2221677
"Mycteroperca rosacea (Streets, 1877)",2389010
"Holacanthus Lacepède, 1802",2385668
"Sertularella mediterranea Hartlaub, 1901",2268962
"Esox niger Lesueur, 1818",2346629
"Pagellus erythrinus (Linnaeus, 1758)",2392554
"Mnemiopsis leidyi A.Agassiz, 1865",2501248
"Solea aegyptiaca Chabanaud, 1927",5214142
"Pteragogus pelycus Randall, 1981",2383590
"Galeus melastomus Rafinesque, 1810",5215626
"Zoroaster fulgens Wyville Thomson, 1873",2274493
"Labrus Linnaeus, 1758",2356955
"Rachycentron Kaup, 1826",2391728
"Nexilosus latifrons (Tschudi, 1846)",2398720
Decapoda,637
"Plerogyra sinuosa (Dana, 1846)",2259273
"Chiloscyllium hasseltii Bleeker, 1852",2417603
"Lactoria diaphana (Bloch & Schneider, 1801)",2408118
"Stegastes nigricans (Lacepède, 1802)",2398824
"Merluccius bilinearis (Mitchill, 1814)",2415637
"Torpedo nobiliana Bonaparte, 1835",5215510
"Rhabdosargus sarba (Forsskål, 1775)",2392320
"Siganus Forsskål, 1775",2390168
"Brama brama (Bonnaterre, 1788)",5208070
"Coris Lacepède, 1801",2384561
"Hyphessobrycon eques (Steindachner, 1882)",2354612
"Prochilodus lineatus (Valenciennes, 1837)",2352154
"Salminus franciscanus Lima & Britski, 2007",2354768
"Brycon hilarii (Valenciennes, 1850)",2353507
"Feroxodon multistriatus (Richardson, 1854)",2407528
"Cephalopholis microprion (Bleeker, 1852)",2388881
"Acipenser transmontanus Richardson, 1836",2402122
"Uranoscopus scaber Linnaeus, 1758",2394370
"Symphodus ocellatus (Forsskål, 1775)",2384019
"Gymnothorax verrilli (Jordan & Gilbert, 1883)",2403993
"Paraplesiops meleagris (Peters, 1869)",2389751
"Lycoteuthis lorigera (Steenstrup, 1875)",2290092
"Piaractus brachypomus (Cuvier, 1818)",2353225
"Piaractus mesopotamicus (Holmberg, 1887)",2353219
"Raja binoculata Girard, 1855",5216043
"Amphichaetodon howensis (Waite, 1903)",2385679
"Urogymnus Müller & Henle, 1837",2419575
"Oligoplites Gill, 1863",2390621
"Squatina australis Regan, 1906",2417811
"Brama Bloch & Schneider, 1801",5208069
Testudines,11418114
"Ophichthus triserialis (Kaup, 1856)",5213154
"Arctocephalus É.Geoffroy Saint-Hilaire & F.Cuvier, 1826",2433469
"Latris lineata (Forster, 1801)",2394468
"Lactoria Jordan & Fowler, 1902",2408106
"Haliotis corrugata W.Wood, 1828",2293069
Octopoda,459
"Cephaloscyllium Gill, 1862",2418612
Amphinomidae,5771
Tetraodontiformes,772
"Colossendeis Jarzynsky, 1870",2117538
"Acanthistius ocellatus (Günther, 1859)",2388075
"Enoplometopus holthuisi Gordon, 1968",2224042
"Parupeneus Bleeker, 1863",2396603
"Syngnathus makaxi Herald & Dawson, 1972",2332966
"Halieutichthys Poey, 1863",2415007
"Sepiadarium kochii Steenstrup, 1881",4625795
"Sabellastarte magnifica (Shaw, 1800)",5200385
Sphoeroides Anonymous,2407828
Scombridae,8596
"Corythoichthys Kaup, 1853",2333120
Ascidiacea,356
"Pyura spinifera (Quoy & Gaimard, 1834)",2331793
"Eretmochelys Fitzinger, 1843",2442206
Pantodontidae,4232
"Hypnos monopterygius (Shaw, 1795)",2420564
"Trachinotus goodei Jordan & Evermann, 1896",5210682
"Kyphosus Lacepède, 1801",2381286
"Diplodus fasciatus (Valenciennes, 1830)",5210977
"Enoplometopus occidentalis (J.W.Randall, 1840)",2224041
"Synodus Scopoli, 1777",2352256
"Antennarius Daudin, 1816",10883966
"Parupeneus pleurostigma (Bennett, 1831)",2396678
"Chaetodon Linnaeus, 1758",2369550
"Epinephelus daemelii (Günther, 1876)",2388158
"Argyrosomus regius (Asso, 1801)",5212437
"Acanthurus Forsskål, 1775",2379647
Liparidae,8627
"Equetus Rafinesque, 1815",2399844
Asteroidea,214
"Taeniura Müller & Henle, 1837",2419381
"Sargocentron Fowler, 1904",2356717
"Parapristipoma humile (Bowdich, 1825)",2382489
"Pelecus cultratus (Linnaeus, 1758)",2367038
"Parapristipoma octolineatum (Valenciennes, 1833)",2382486
"Laticauda Laurenti, 1768",2450145
"Sepiadarium gracilis G.L.Voss, 1962",2290675
"Ophichthus Ahl, 1789",2404600
"Palinurus delagoae Barnard, 1926",2221605
"Scorpaenopsis cacopsis Jenkins, 1901",2334755
"Scarus Forsskål, 1775",2371535
"Myliobatis Cuvier, 1816",10779164
"Peltodoris Bergh, 1880",2292460
"Naso Lacepède, 1801",2379541
"Paragaleus pectoralis (Garman, 1906)",2418771
"Liza auratus (Risso, 1810)",2400770
"Stichastrella rosea (O.F.Müller, 1776)",2274376
"Sepia erostrata Sasaki, 1929",11050688
"Pleuronectes Linnaeus, 1758",2408270
"Caretta Rafinesque, 1814",2442177
"Tursiops Gervais, 1855",2440446
"Euaxoctopus pillsburyae G.L.Voss, 1975",2289439
"Sphoeroides maculatus (Bloch & Schneider, 1801)",2407857
"Aluterus schoepfii (Walbaum, 1792)",2406748
"Gobius Linnaeus, 1758",2376483
"Albula neoguinaica Valenciennes, 1847",5204103
"Pteromylaeus Garman, 1913",2419151
"Salvelinus namaycush (Walbaum, 1792)",2351327
"Chiroteuthis mega (Joubin, 1932)",2290596
"Cnidoglanis macrocephalus (Valenciennes, 1840)",2341943
"Chelidonichthys kumu (Cuvier, 1829)",2336668
"Astyanax fasciatus (Cuvier, 1819)",5204200
"Centropristis Cuvier, 1829",2385200
"Sargassum C.Agardh, 1820",3196548
Cephalopoda,136
"Anguilla obscura Günther, 1872",5213021
"Haliotis Linnaeus, 1758",2293068
"Aplodinotus grunniens Rafinesque, 1819",2400265
Laminariales,560
"Alloclinus holderi (Lauderbach, 1907)",2389598
"Platygyra daedalea (Ellis & Solander, 1786)",5184733
"Dermochelys Blainville, 1816",2441865
"Siphamia versicolor (Smith & Radcliffe, 1911)",2397507
"Urolophus Müller & Henle, 1837",2418903
"Myliobatis freminvillei Lesueur, 1824",2419292
Muraenidae,2953
"Sanopus splendidus Collette, Starck & Phillips, 1974",2350865
Syngnathiformes,773
Scyphozoa,352
Ophiuroidea,350
Synanceiidae,4510
"Megaptera Gray, 1846",2440748
Myliobatidae,2193
"Monopterus cuchia (Hamilton, 1822)",5204099
Trichonotidae,8601
"Acropora Oken, 1815",7673664
Euphorbia L.,11397237
Bivalvia,137
"Montipora aequituberculata Bernard, 1897",2259989
Megalopidae,7661
Heterodontidae,5890
"Scarus forsteni (Bleeker, 1861)",2393682
Ginglymostomatidae,2201
"Seriola Cuvier, 1816",3235319
"Sphyrna Rafinesque, 1810",2418788
"Pterophyllum Heckel, 1840",2373891
Caesionidae,8509
"Triakis Müller & Henle, 1838",2418368
"Scylliogaleus Boulenger, 1902",2418385
Kurtidae,9684
"Myoxocephalus scorpioides (Fabricius, 1780)",2333780
"Schizophrys aspera (H.Milne Edwards, 1831)",2226536
Balistidae,5899
Ogcocephalidae,4215
"Thunnus South, 1845",2373932
Pegasidae,3707
"Myrichthys pardalis (Valenciennes, 1839)",2404501
Crinoidea,215
"Scorpaena elachys Eschmeyer, 1965",2334591
Lethrinidae,8540
Carangidae,4253
"Macolor Bleeker, 1860",2385206
"Sphyraena borealis DeKay, 1842",2394241
Tetraodontidae,2219
"Thor amboinensis (De Man, 1888)",2226293
"Dendrochirus biocellatus (Fowler, 1938)",2334545
Scorpaeniformes,590
"Anarchopterus criniger (Bean & Dresel, 1884)",2333288
Callionymidae,8511
Echeneidae,8529
Opistognathidae,8552
"Satyrichthys lingi (Whitley, 1933)",2335044
"Scorpaenodes caribbaeus Meek & Hildebrand, 1928",2334385
Platyhelminthes,108
"Scorpaenopsis Heckel, 1837",2334717
Gadiformes,549
Centriscidae,2222
Galatheidae,9657
Stenopodidae,4560
Ostraciidae,2220
Porcellanidae,8673
Lophiiformes,1305
"Arothron Müller, 1841",2407347
"Paragorgia arborea (Linnaeus, 1758)",2262087
"Scomberomorus Lacepède, 1801",2374232
"Caranx Lacepède, 1801",2390749
Dromiidae,8038
"Urocaridella antonbruunii (Bruce, 1967)",2225230
Anthozoa,206
"Propustularia surinamensis (G.Perry, 1811)",2301266
"Lutjanus malabaricus (Bloch & Schneider, 1801)",2384789
"Lactophrys Swainson, 1839",2408092
Sepiolidae,6831
Rhincodontidae,2198
Elopiformes,1162
"Sphaerechinus granularis (Lamarck, 1816)",2278896
Solenostomidae,2221
"Zalophus Gill, 1866",2433457
"Eucidaris tribuloides (Lamarck, 1816)",2278811
"Leuresthes tenuis (Ayres, 1860)",2412217
Urolophidae,2190
"Pocillopora Lamarck, 1816",2259455
Atelecyclidae,8023
"Salvelinus alpinus (Linnaeus, 1758)",4284021
Pleuronectidae,8611
Pennatulacea,710
Antipatharia,831
"Cephalopholis sexmaculata (Rüppell, 1830)",2388884
Clypeasteroida,814
"Musculista senhousia (W.H.Benson, 1842)",2285760
"Caranx caninus Günther, 1867",2390813
"Thalassoma Swainson, 1839",2384450
"Megalaspis cordyla (Linnaeus, 1758)",5210642
Belonidae,7190
"Hyporhamphus affinis (Günther, 1866)",2368900
"Mustelus palumbes Smith, 1957",2418311
Holothuroidea,222
"Chromis enchrysura Jordan & Gilbert, 1882",5212213
"Strophidon McClelland, 1844",2404269
"Eucinostomus havana (Nichols, 1912)",2369488
Moringuidae,7189
Zeidae,2214
"Rivulus hartii (Boulenger, 1890)",2349351
Sphyrnidae,2207
Orectolobidae,2200
Hypoptychidae,3706
"Carpilius maculatus (Linnaeus, 1758)",2227589
"Ogcocephalus parvus Longley & Hildebrand, 1940",5214833
Monodactylidae,4286
Phalacrocoracidae,5268
Synodontidae,2967
Delphinidae,5314
Crocodylidae,5685
Alcyoniidae,3933
"Oxycheilinus digramma (Lacepède, 1801)",2384370
"Conger Bosc, 1817",10061929
Phyllospadix Hook.,2863952
"Scomberomorus cavalla (Cuvier, 1829)",2374282
Orectolobiformes,769
"Choridactylus multibarbus Richardson, 1848",2333701
"Negaprion Whitley, 1940",2417904
Cnidaria,43
"Esox Linnaeus, 1758",2346628
"Cyttus australis (Richardson, 1843)",2415309
"Trachinotus africanus Smith, 1967",5210673
"Enoplometopus debelius Holthuis, 1983",2224044
Molidae,5897
"Sanopus johnsoni Collette & Starck, 1974",2350869
Diogenidae,3862
Odontaspididae,2202
"Trygonorrhina fasciata Müller & Henle, 1841",2419095
Mugilidae,8473
"Latridopsis forsteri (Castelnau, 1872)",2394463
"Goniistius spectabilis (Hutton, 1872)",2392173
"Nemadactylus valenciennesi (Whitley, 1937)",2392134
"Bothus mancus (Broussonet, 1782)",5213855
"Notolabrus tetricus (Richardson, 1840)",2383502
"Calliostoma Swainson, 1840",2293294
"Anthopleura midori Uchida & Muramatsu, 1958",2256868
"Tegula funebralis (A.Adams, 1855)",2292844
"Actinia fragacea Tugwell, 1856",2256565
Psettodidae,5083
"Citharichthys Bleeker, 1862",2408301
"Clypeaster subdepressus (Gray, 1825)",5188180
"Dasyatis dipterurus (Jordan & Gilbert, 1880)",2419456
Elapidae,9455
Stomatopoda,1373
Anseriformes,1108
"Salmo trutta fario Linnaeus, 1758",6169666
Dasyatidae,2195
Gadidae,3701
"Holothuria glaberrima Selenka, 1867",2279157
"Euspira heros (Say, 1822)",5192505
"Aphareus rutilans Cuvier, 1830",5209907
Cottidae,8621
"Conus vexillum Gmelin, 1791",7599276
"Furgaleus macki (Whitley, 1943)",2418252
Malacostraca,229
Grammatidae,4275
Cancridae,3856
Atyidae,4475
"Lutjanus novemfasciatus Gill, 1862",2385015
"Pristipomoides multidens (Day, 1871)",2385170
"Sebastes borealis Barsukov, 1970",2335471
"Scomberomorus sierra Jordan & Starks, 1895",2374269
Congridae,2951
"Narcine entemedor Jordan & Starks, 1895",2417774
"Gorgonia Linnaeus, 1758",2258179
"Oncorhynchus nerka (Walbaum, 1792)",5204039
Muraenolepididae,7664
Majidae,8147
Anostraca,544
"Diadema antillarum (Philippi, 1845)",5188162
"Opisthoteuthis pluto S.S.Berry, 1918",2289258
Elasmobranchii,121
Haemulidae,4276
"Bodianus Bloch, 1790",2374818
"Rhinoptera Cuvier, 1829",5215773
"Metoporhaphis calcarata (Say, 1818)",2226586
"Sarda chiliensis (Cuvier, 1832)",5712278
Siluriformes,708
"Perca Linnaeus, 1758",2334781
"Spongiocaris hexactinellicola Berggren, 1993",2224502
"Gymnocephalus cernuus (Linnaeus, 1758)",2382126
"Blennius Linnaeus, 1758",2336930
"Pungitius pungitius (Linnaeus, 1758)",5739510
"Gila cypha Miller, 1946",2360081
"Oncorhynchus clarkii (Richardson, 1836)",5711980
"Discorsopagurus schmitti (Stevens, 1925)",2224188
"Maxillicosta scabriceps Whitley, 1935",2337282
"Pagurus impressus (J.E.Benedict, 1892)",2224238
"Parupeneus barberinus (Lacepède, 1801)",2396650
"Centropogon australis (White, 1790)",2335165
"Paristiopterus labiosus (Günther, 1872)",2375228
"Phoxinus phoxinus (Linnaeus, 1758)",4409653
"Selene peruviana (Guichenot, 1866)",2390698
Zeiformes,888
"Chromis caeruleus (Cuvier, 1830)",5212144
"Aipysurus laevis Lacépède, 1804",2450131
Anguilliformes,495
"Sertularella rugosa (Linnaeus, 1758)",2268986
"Scyllaea pelagica Linnaeus, 1758",2291831
"Anguilla marmorata Quoy & Gaimard, 1824",5213048
"Symphodus bailloni (Valenciennes, 1839)",2384026
Atheriniformes,496
Aulorhynchidae,3705
"Tubipora Linnaeus, 1758",1002810
"Hologymnosus Lacepède, 1801",2384435
"Epinephelus rivulatus (Valenciennes, 1830)",2388492
"Aethaloperca rogaa (Forsskål, 1775)",2388085
"Osmerus eperlanus (Linnaeus, 1758)",2410854
Phyllidiidae,6560
"Caryophyllia smithii Stokes & Broderip, 1828",2259158
Perciformes,587
"Chaetodipterus lippei Steindachner, 1895",2394324
Dactylopteridae,8624
"Kyphosus incisor (Cuvier, 1831)",2381322
"Apterygocampus epinnulatus Weber, 1913",2332704
"Acanthostracion notacanthus (Bleeker, 1863)",2408193
"Pomacentrus adelus Allen, 1991",2398297
"Xenia tripartita Roxas, 1933",5185351
"Apogonichthys ocellatus (Weber, 1913)",2396938
"Galaxea astreata (Lamarck, 1816)",2260575
"Fowleria marmorata (Alleyne & MacLeay, 1877)",2397443
"Naso annulatus (Quoy & Gaimard, 1825)",5209098
"Lutjanus lemniscatus (Valenciennes, 1828)",2384869
"Haliclona griessingeri van Lent & De Weerdt, 1987",5182127
"Haliclona fascigera (Hentschel, 1912)",5182131
"Chaetodon xanthurus Bleeker, 1857",2385456
"Chlorurus capistratoides (Bleeker, 1847)",5211122
"Macropharyngodon meleagris (Valenciennes, 1839)",2383673
"Amblygobius phalaena (Valenciennes, 1837)",2378306
"Neopomacentrus nemurus (Bleeker, 1857)",2398533
"Xenia schenki Roxas, 1933",5185337
"Luffariella variabilis (Poléjaeff, 1884)",2238650
"Periophthalmus kalolo Lesson, 1831",2376991
"Xenia sansibariana May, 1899",5185347
"Apogon erythrinus Snyder, 1904",5211640
"Ephippus orbis (Bloch, 1787)",5211220
"Xenia sexseriata Verseveldt, 1977",5185325
"Amblyglyphidodon aureus (Cuvier, 1830)",2398497
"Pomacentrus amboinensis Bleeker, 1868",2398345
"Parupeneus heptacanthus (Lacepède, 1802)",2396606
"Xenia ternatana Schenk, 1896",5185359
"Oligolepis acutipennis (Valenciennes, 1837)",5208855
"Parupeneus chrysonemus (Jordan & Evermann, 1903)",2396747
"Apogon monospilus Fraser, Randall & Allen, 2002",5211661
"Xenia tumbatuana May, 1898",5185340
"Mulloidichthys dentatus (Gill, 1862)",2396842
"Canthigaster compressa (Marion de Procé, 1822)",2407692
"Scarus scaber Valenciennes, 1840",2393773
"Chromis weberi Fowler & Bean, 1928",5212140
"Ophiarachnella gorgonia (Müller & Troschel, 1842)",2276433
"Sicyonia dorsalis Kingsley, 1878",2223222
"Rhinoptera javanica Müller & Henle, 1841",5215779
"Pseudochromis tapeinosoma Bleeker, 1853",2381669
"Yongeichthys criniger (Valenciennes, 1837)",2378108
"Plesiobatis daviesi (Wallace, 1967)",2418899
"Asterropteryx ensifera (Bleeker, 1874)",2378144
"Xiphocheilus typus Bleeker, 1856",2383704
"Cirrhitichthys aprinus (Cuvier, 1829)",2375156
"Aetomylaeus vespertilio (Bleeker, 1852)",2419252
"Placospongia melobesioides Gray, 1867",5183339
"Sufflamen chrysopterum (Bloch & Schneider, 1801)",2407192
"Priolepis semidoliata (Valenciennes, 1837)",2378478
"Trimma eviotops Schultz, 1943",2378609
"Bathygobius casamancus (Rochebrune, 1880)",2377087
"Lipophrys velifer (Norman, 1935)",2395469
"Tridacna derasa (Röding, 1798)",4372621
"Parrella maxillaris Ginsburg, 1938",5209032
"Plutonaster bifrons (Wyville Thomson, 1873)",2270061
"Istigobius perspicillatus (Herre, 1945)",2376263
"Acanthurus mata (Cuvier, 1829)",5209204
"Scarus tricolor Bleeker, 1847",2393638
"Pervagor janthinosoma (Bleeker, 1854)",2406809
"Tridacna gigas (Linnaeus, 1758)",4372619
"Acanthurus pyroferus Kittlitz, 1834",5209154
"Chrysiptera rollandi (Whitley, 1961)",2399255
"Pareucalanus attenuatus (Dana, 1849)",2115570
"Apogon trimaculatus Cuvier, 1828",5211598
"Carteriospongia foliascens (Pallas, 1766)",2238710
"Psammocinia vesiculifera (Poléjaeff, 1884)",2239230
"Lubbockia squillimana Claus, 1863",5165880
"Haliclona bawiana (Lendenfeld, 1897)",5182128
